2018-11-16 09:26:16,@INCIndia And the same was repeated when 25 state congress committees backed #SardarPatel in 1947 for presidential… https://t.co/mgaXUHou2Q
2018-11-16 09:23:23,"If Greg Schiano isn’t on the @UofLFootball shortlist, I’m done with football. #Sarcasm"
2018-11-16 09:17:40,#koppoters #comfortzone #magic #sarcasm #linkedin linkedin #inspiring  #inspiringquotes #action or #blablabla… https://t.co/8VeedplcNE
2018-11-16 09:12:42,"@PrisonPlanet Well, I guess we just have to be tolerant. #sarcasm Tolerating intolerance is being intolerant, not inclusive."
2018-11-16 09:09:05,"👁Condoms are made by humans for humans to prevent humans. ✌🏻
#Irony.🤔😗😙😣😅😄👁@OMOJESU247🙅🏻‍♂ It'sWl 😘"
2018-11-16 09:08:48,"@BrexitCentral You don’t say....really? 🤭😮

#SARCASM"
2018-11-16 09:08:09,Here is my property tax assessment that went up 66% under the GreeNDP in one year!! Those shysters advertise that t… https://t.co/KG0RqVMXzS
2018-11-16 09:04:33,"It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!"""
2018-11-16 09:00:33,"It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!"""
2018-11-16 09:00:26,I can’t believe you are 90+ 😜😂 I strongly ask for a recount! There must be some mistake somewhere 🙈 Happy birthday… https://t.co/H5JJEh6UFG
2018-11-16 08:59:43,@AlexGoldberg_ No goal or assist to his name from that brilliance but never mind batsuyayi should be man of the match cos he scored . #irony
2018-11-16 08:47:24,"@RFauzy5 @mrshananto I hope one day people will understand that
English is just a language #Not a measure of intell… https://t.co/dMcKJwCe6v"
2018-11-16 08:47:01,"How many times do I have to repeat myself?
How many times do I have to say 
Don't be-LIE-ve what I #POST to… https://t.co/lOsUqJRBrH"
2018-11-16 08:43:43,@Gimpmaker @EmEn57258736 @Jeff_Milward @NRA But they flirt with the idea of disarmament and then say the military w… https://t.co/McyIzLIwR4
2018-11-16 08:41:01,"It's now 3:36 in MA. I've been up since 2 a.m. I still don't know if I have to go to work since is still 
snowing.… https://t.co/PjaGkody0c"
2018-11-16 08:31:40,#Video: #VICTORIA #KIMANI #Releases A Mad #Tune #Dubbed ‘#not For #Sale’ - https://t.co/KKISFsqDZv - https://t.co/pEYrHqGHkp
2018-11-16 08:29:44,"75 Ways Socialism Has Invaded America! Every right winger needs to know these! MAGA!

https://t.co/L2OGe5bFMY

#sarcasm
#Resistance"
2018-11-16 08:28:53,@GMPMcrAirport Fast Track security is the slowest on the world. #irony
2018-11-16 08:28:02,"I cannot be the only one pissed at #EzraMiller. How come when he wears fishnets with hairy legs and he's praised, y… https://t.co/omGhspDpUF"
2018-11-16 08:24:42,"@Banele_C 🤣🤣🤣🤣🤣 we have a joint mjolo account, works wonders. #Not"
2018-11-16 08:21:20,"No time for this. We gotta hear more speculation about the Mueller investigation! #sarcasm

There should be wall-to… https://t.co/elOX1R1qn1"
2018-11-16 08:14:56,@HouseOfemma7777 @EdKrassen To entertain all the troops WE are paying to sit around and wait for a bunch of unarmed… https://t.co/cEv7ZLSphU
2018-11-16 08:14:14,Some ATM's charge you for cash withdrawals and then have the audacity to tell you to cover your pin to prevent from getting robbed. #irony
2018-11-16 08:12:57,"Sorry Edge, our #SharePoint and #Office365 pages load faster in Chrome! #irony https://t.co/NZUEjwOTMa"
2018-11-16 08:10:52,"What a fun night! Thanks so much, you guys, for keeping me company while I actually arted! &lt;3 Special thanks to… https://t.co/LNUaRh6uZB"
2018-11-16 08:04:29,"So, the bloke who led the  #Brexit negotiations is the 1st to resign saying the agreed deal is fatally flawed. Unfu… https://t.co/fk00FEarTv"
2018-11-16 08:00:28,"➤ https://t.co/UiYHFNYgOH Poor couple
.
.
.
.
 #lol #lmfao #humor #hilarious #laugh #laughing #fun #friends… https://t.co/L6Y7r0Kidt"
2018-11-16 07:51:22,"#PBSNewshour
#MTP
#BBCWorldNews
#WORLDNEWSTONIGHT
People alking about
#FACT
#Google
#Amazon have initialized
PROGRA… https://t.co/iZZajExUE0"
2018-11-16 07:49:30,"#PBSNewshour
#MTP
#BBCWorldNews
#WORLDNEWSTONIGHT
People alking about
#FACT
#Google
#Amazon have initialized
PROGRA… https://t.co/9zXk1PNTcu"
2018-11-16 07:47:58,@GallowayExposed @martynware @jeremycorbyn @UKLabour @GnasherJew @LabourAgainstAS @JennieGenSec @IanAustinMP All/an… https://t.co/3THOiKl0B9
2018-11-16 07:44:47,We're witnessing History of All Ages! John F Kennedy Junior! Alive &amp; kicking??!! GOOD - TRIUMPHS OVER EVIL! A SON'S… https://t.co/VNvCC14Aci
2018-11-16 07:42:57,"@GameOfThrones @GameOfThrones.....never heard of it.  

If it’s anything like @girlsHBO, however, I will be checkin… https://t.co/6HCeUkrypJ"
2018-11-16 07:42:33,"Oh, sorry: there were 5 men, not 4, but the 5th only filmed the crime so he didn’t receive jail time of course. Tha… https://t.co/ECFhHVG27X"
2018-11-16 07:41:35,"@CarloNews8 ""voter ID"" you mean? #sarcasm"
2018-11-16 07:37:33,Watching @GMB this morning and just seen Micheal Gove who’s the environment secretary ? But gets driven from Kensin… https://t.co/5CPs314J0x
2018-11-16 07:37:05,@TillerySan @MissJules5x “You people?” #irony
2018-11-16 07:35:05,@washingtonpost Gosh. The army turned him down because he was violent! Have I stumbled into Alices Restaurant?! 😂😂 #irony
2018-11-16 07:33:24,@TheHealy6 Check my profile pic bro #sarcasm
2018-11-16 07:27:01,"@Flaminhaystack Oh I definitely agree with all of your reply, Antonia. Was kind of hoping the #sarcasm hashtag gave… https://t.co/Ko3vj8S0dw"
2018-11-16 07:24:31,@RealSkipBayless How can you say that about the GOAT? #sarcasm
2018-11-16 07:18:29,Anyone else get the #irony that the wine is Ménage à Trois but I'm drinking it alone? #wine #sad #imfine #beconcernednextweek
2018-11-16 07:17:27,@dmatkins137 @dabstoriches Again...Hopefully #SARCASM!
2018-11-16 07:16:20,@dabstoriches @dmatkins137 Hopefully this is #Sarcasm. If not....I feel sorry for you!
2018-11-16 07:13:54,"What's the secret to my stellar good looks?

Snow removal. #Sarcasm"
2018-11-16 07:11:41,@powernator62 @markbtuk Says the bloke with a third of his flag orange - oh the #irony 🤣🤣🤣
2018-11-16 07:08:53,@siggyflicker What a kind lady you are ! #sarcasm
2018-11-16 07:06:00,@udippy @mattmckay90 @Carolanjm @arutherfordNI @allianceparty We don't want you either. Away and change your flag… https://t.co/bxzlPz3kJw
2018-11-16 07:05:30,"https://t.co/6cnPdfzzgo
#Not an ""ok"" for pets in Marloth!!!#"
2018-11-16 07:00:28,@HillarityPress @AriBerman @maddow Wow. You know so much about me already! Thank you for judging me and calling me… https://t.co/Yfl1XbBE5C
2018-11-16 07:00:17,"Off to a great start for #NaNoWriMo! 829 out of 1,667 per day on the 15th day of the month! Woo-hoo! #sarcasm #optimism #both"
2018-11-16 06:55:21,But what about the four norms that make up hyper-feminine cultures? Why is this kind of research always focused on… https://t.co/cN3r2T4kP6
2018-11-16 06:50:27,"@saji1963 #bjp ruled #Maharashtra allowed #TruptiDesai to enter #sanishignapur

#cpm ruled #Kerala blocking her entry to #Sabarimala

#irony"
2018-11-16 06:42:23,@ChelseaClinton Yay !! This will save society. God I’m glad the state reps wasted all that time and effort so someo… https://t.co/um2zhMZR5E
2018-11-16 06:38:51,"Don't be afraid to stand out !!! Others will finally follow you !!!

#problemSolving #innovation #designThinking… https://t.co/6ZueOkfonj"
2018-11-16 06:38:13,"#POTUS to the #Press: “horribly threatening them to come up with the answers [he] want[s]“

#irony… https://t.co/5XWoWeeiV2"
2018-11-16 06:37:10,"😂😂 when ppl talk funny irl I be like ""who taught u how to spoke"" #irony #sarcasm https://t.co/BWTTW2DSv2"
2018-11-16 06:28:01,If this was a bigger then mere friend ka nunnu bhi bigger hi hoga 😂😂😂😂😂🤣🤣🤣🤣🤣 #desibhakchod #Sarcasm #friendkanunu https://t.co/4P4zEpM0WV
2018-11-16 06:24:41,"@Rabibehera64 @TruptiDesai20 #bjp ruled #Maharashtra allowed #TruptiDesai to enter #sanishignapur

#cpm ruled… https://t.co/bvrYMPWO91"
2018-11-16 06:22:20,"@Steelomyhearto He’s out you dumb Pom. 
😂😂😂 &amp; SriLanka are going to win the test as well. #Rise #Not 
#SLvENG 😜😜😜😜"
2018-11-16 06:21:55,@lynnCaldwell62 @FrancoCNac @DougDavidsonYR @Traceybregman @BethMaitlandDQB now THAT is an actual example of #irony… https://t.co/oCtJOHnDmT
2018-11-16 06:20:19,"I went “to bed” an hour ago, &amp; I’m still laying here on my phone #InsomniaIsCool #Not"
2018-11-16 06:19:59,"Best way to run away from allegations or questions when you are caught... is leave twitter..
 Bht ache👏👏..  #justsaying  #Sarcasm"
2018-11-16 06:17:49,it’s not even tech week and I already cried at a run #senior #year #we #are #not #okay
2018-11-16 06:16:55,@washingtonpost In the Netherlands #Pinokkio Everyone loves Mark Rutte #Not #pensioenakkoord 🔥🔥 https://t.co/GwxK8BAzhm
2018-11-16 06:15:38,"I had the joy of leaving work, sadly literally blocked by cars in my car park. Finally left an hour later after ano… https://t.co/TiZvBBK0do"
2018-11-16 06:13:59,@LorenzoHans1 @Jonathan_Witt @JulezKnight Your #tweet doesn’t #make any #sense and #you are still #not… https://t.co/wPTrCZHBLj
2018-11-16 06:13:33,@pudgenet @NolteNC @BreitbartNews Here's an interesting article on the most anti-press President in history.… https://t.co/3nGXvlJEL3
2018-11-16 06:13:17,@WWESuperCard so you've made MiTB even MORE of a DRAAAAAG!! Great I now have to do over 150 bouts for the Becky Lyn… https://t.co/j5eGYuIuaq
2018-11-16 06:12:42,Money is abstract idea that makes people materialistic #irony
2018-11-16 06:10:52,Unlike you. #irony https://t.co/2qVNuZGBWc
2018-11-16 06:09:04,@RealSkipBayless If it was Brady he would be saying MVP. Actually he is saying Brady is the MVP or Mahomes &amp; Brees #Not!!!!!
2018-11-16 06:03:34,"Seriously can’t wait to get to work to do stock check day counting, recounting, checking counts over and over and o… https://t.co/pLs4Mx9Qaf"
2018-11-16 05:58:53,"Less than a month before reality becomes #real... until then, shit is getting #real up in this #bitch!!!! P.S.… https://t.co/08Xd12N4S9"
2018-11-16 05:54:41,"#bjp ruled #Maharashtra allowed #TruptiDesai to enter #sanishignapur

#cpm ruled #Kerala blocking her entry to #Sabarimala

#irony"
2018-11-16 05:50:48,"Do you ?😀
#problemSolving  #creativity #designThinking #innovation #Win #CEO #HumanCenteredDesign #entrepreneur… https://t.co/rAoXLlCxcI"
2018-11-16 05:49:26,"This from a first lady whose main issue has been combatting bullying... @FLOTUS #irony #garbage

https://t.co/G2eORrdV1e"
2018-11-16 05:45:21,"@KristySwansonXO If this were Clinton, Obama or any other Democrat being investigated by Mueller, he’d be considere… https://t.co/Y53s3IZbBJ"
2018-11-16 05:44:20,"@ENDEL So, the app is free. Nice! But if I want to USE it, I have to pay. That’s a great business model. #Sarcasm"
2018-11-16 05:44:13,So when you arrange to start work in someone’s office at 5am and they don’t remember to leave a key for you!!… https://t.co/jiFySSwARo
2018-11-16 05:41:27,@PrisonPlanet @TarekFatah Don't you just love open borders? #Sarcasm https://t.co/q9jI0t8lUY
2018-11-16 05:40:37,"How dare you to say that, 
Now we will built more STATUES and pray from them that some day no one will remain homel… https://t.co/uw2hXgEtPb"
2018-11-16 05:39:25,Won’t be long now before @Discovery_SA are going to be thrilled not to pay out claims if you aren’t black.. #sarcasm #DiscoveryBank
2018-11-16 05:39:15,"@GovChristie @real_farmacist Pretty amazing that you are complaining about traffic...

#irony"
2018-11-16 05:39:02,Millennials now own record players that Baby Boomers can’t figure out to turn on. #irony #Millennials #babyboomers
2018-11-16 05:38:01,"there’s nothing more i wanted to do at 11:30 tonight than change out spark plugs and ignition coils!!!  
#sarcasm… https://t.co/c2bOmTGUV1"
2018-11-16 05:37:37,lowk miss hearing ttfn every night😔 #not #the #same
2018-11-16 05:35:56,@realDenaldTrump @StephenMGlover You are such a professional and it is clear you take the responsibility of the off… https://t.co/c7IfALiqaD
2018-11-16 05:32:13,As the sky within your costumes. 🍀 #Not https://t.co/pAJVUIAI01
2018-11-16 05:28:35,@reeses @amazon #not sorry #Sweepstakes
2018-11-16 05:27:49,Low key saying the race baiter Michael Bennett and the dickhead Richard Sherman were #not good locker room influenc… https://t.co/tAV9NwrXHu
2018-11-16 05:27:25,"But it's the #Democrats that steal elections, as this clearly shows. #sarcasm https://t.co/PZkFP9pAGv"
2018-11-16 05:22:25,Said the parent via social media. #irony https://t.co/LTHTFBMNQr
2018-11-16 05:22:23,"Even better snow clearance at Broadway,  @LIRR #sarcasm #youhadonejob #nicenightforaneckinjury"
2018-11-16 05:22:20,The support I have right now is just thrilling #NOT
2018-11-16 05:20:58,@PrussianBlueArt @McAllisterDen GASP! You must Hate your Husband and your Children! #Sarcasm
2018-11-16 05:19:06,Just great #not #auspol https://t.co/Ube2xyYbKb
2018-11-16 05:18:30,"What is this news column 
???
Does it giving direct slipper shot or indirect slipper shot ??
#Sarcasm #ADMK… https://t.co/YIjhI1TMmP"
2018-11-16 05:15:09,#PUSHTOONS OF #AFGHANISTAN Can #Not #Claim #Afghanistan #Land of #Pakistan .
2018-11-16 05:14:23,#FARSIBAN [ #Persian #Speaking #Community ]  of #Afghanistan Can   #Not #Claim #Afghanistan #Land of #IRAN ( #PERSIA ) .
2018-11-16 05:13:36,#UZBEKS OF #AFGHANISTAN #Can #Not #Claim #Afghanistan #Land of #Uzbekistan .
2018-11-16 05:12:51,"So if you invite people &amp; they refuse your invite, does that give you a right to label them as Fake? You collect on… https://t.co/HCQOfBPd5w"
2018-11-16 05:12:44,"Aajkal ko jamana ma Rs. 1 ma k aaucha, you might ask.
I'll proudly say ""Oyo Rooms"" :D
Mega sale at Oyo
#Not fake sa… https://t.co/l4UndPmkyX"
2018-11-16 05:11:00,"#LITTLE #KNOWLEDGE IS A #DANGEROUS THING .
#Definition of #Subcontinent #SouthAsia is ,A #LAND of #Asia #Separated… https://t.co/7fwo3l3QTE"
2018-11-16 05:09:53,The #Warriors were 4 for 18 on three point shots. That's a 22.2% efficiency. None of the Warriors starters made a t… https://t.co/Mb8sdTcly5
2018-11-16 05:00:53,"@HuffPost Made in China, wanna bet? #irony"
2018-11-16 04:59:12,#FlashbackFriday Did u know #Sarcasm leads to #creativity ? It can also predict non-laughing matters like #Dementia… https://t.co/hHhsBgglnZ
2018-11-16 04:55:53,@homeboyy4u @Azee_11_ @AliArqam @waziristanSwag @mjdawar #PUSHTOONS OF #AFGHANISTAN Can #Not #Claim #Afghanistan #Land of #Pakistan .
2018-11-16 04:54:19,@homeboyy4u @Azee_11_ @AliArqam @waziristanSwag @mjdawar #FARSIBAN [ #Persian #Speaking #Community ]  of… https://t.co/8ggQhjMMty
2018-11-16 04:53:14,@NOMOFNBS @Jali_Cat @ReneeCarrollAZ @Fitchburg_State Oh yeah!  #sarcasm
2018-11-16 04:53:07,Tolerance the greatest virtue on earth. If you possess it you can save even a dropping relationship. If practise th… https://t.co/LrOisffRGN
2018-11-16 04:52:16,Nice to see the Sharks like to play defense #sarcasm
2018-11-16 04:50:21,@homeboyy4u @Azee_11_ @AliArqam @waziristanSwag @mjdawar #UZBEKS OF #AFGHANISTAN #Can #Not #Claim #Afghanistan #Land of #Uzbekistan .
2018-11-16 04:50:19,"@RealCandaceO I've not been called any of those things because I'm none of those things. And I'm ok with that, beca… https://t.co/QW4JsJ3Gct"
2018-11-16 04:49:42,"The name is Jenny not Janie 🤦🏻‍♀️ Have you gotten your name misspelled at the coffee shop?! .
.
.
.
.
#Dunkin… https://t.co/f5WJGbmKXD"
2018-11-16 04:47:41,"@MichaelAvenatti @seanhannity We all know his #CROOKED ass is #NOT going to do that! Correct,@seanhannity ????"
2018-11-16 04:44:57,"#Occupy: The #WARMONGERING #ROBBER-#OLIGARCH will #NOT win the upcoming #Election in #Ukraine.

So the #RAT is Flee… https://t.co/nsMgM0SN7g"
2018-11-16 04:43:54,"Thanks for taking care of my package, @FedEx #sarcasm BTW Every single piece inside was damaged. https://t.co/zXvg1SlrKD"
2018-11-16 04:43:48,Uber Eats : Use Your Mobile Number To Log In. But Use Your Email Address To Reset Password. A genius Must Be Behind This #Sarcasm
2018-11-16 04:40:44,"Everyone, please stop what you’re doing and YOTE UP #SafeTravelsNashville #Not #JkDriveSafe https://t.co/M1q4xmsUuf"
2018-11-16 04:39:25,Snows cool...#sarcasm
2018-11-16 04:36:41,Sorry for the spam. #NOT https://t.co/B80KmF4xg3
2018-11-16 04:33:03,"@homeboyy4u @Azee_11_ @AliArqam @waziristanSwag @mjdawar #LITTLE #KNOWLEDGE IS A #DANGEROUS THING .
#Definition of… https://t.co/34FVmYRkHJ"
2018-11-16 04:32:44,@stefondiggs Oh shit Stefon Diggs followed me #not
2018-11-16 04:30:27,How much longer before we find out that there were more votes cast in precincts than there are registered voters? T… https://t.co/lYnTpnW4DK
2018-11-16 04:25:32,I love coming home to Riley playing video games #not
2018-11-16 04:23:11,@GGBASEBALLRULES @cfrelund @nflnetwork That's a #Not
2018-11-16 04:21:07,I’m shocked. #sarcasm https://t.co/AWc2GkZEBM
2018-11-16 04:20:56,@Jxe___ @FieldYates @MatthewBerryTMR Didn't quite catch my #sarcasm huh? #FreeAaronJones
2018-11-16 04:15:54,Always question your doctor about the medication they are prescribing. Look for natural alternatives. #meds #might… https://t.co/TR0pxDrJ4S
2018-11-16 04:10:34,@DeanHutchins @mchovden1785 Yeah such a great patriotic leader just waiting for a constitutional crisis! #Sarcasm
2018-11-16 04:10:06,Snow! Glorious snow! &amp; you can bet your backsides I'm wearing shorts; best time of the year is here :) #Hartford… https://t.co/rbanrwEKQv
2018-11-16 04:07:35,"@Imani_Barbarin @HijaDe2Madre Dont you know by now that speaking in any way other than demure, hesitant, and perpet… https://t.co/kDZMkS8bMw"
2018-11-16 04:05:51,Irony doesn’t really work in porn. #porn #irony
2018-11-16 04:05:11,@TomFitton @JudicialWatch Hahaha the Judge was appointed by Bill Clinton. Yep. #irony
2018-11-16 04:04:34,"When the legends meets, the art will be born. #Allegri #Sarcasm #Gattuso #OutGattuso https://t.co/yq9la1ZTRN"
2018-11-16 04:02:41,"High carb: T2d, NAFLD, HTN, Obesity, Dyslipidemia etc. So pills for all. So these pills gives longevity 
Low carb:… https://t.co/stHXlKEvCd"
2018-11-16 04:00:46,"@TheGirlOtaku09 Even Briggs knows his dislike of Todoroki is completely irrational nonsense. If anything, Briggs ac… https://t.co/9v0RjfqTJX"
2018-11-16 03:57:41,@MontyMayer Because the NFL hates the Packers!  #Sarcasm #TheyALWAYSGetCalls
2018-11-16 03:56:17,#Now playing on @Glams_Radio : #Not This Time (DJ Fudge Latin Mix) by #Namy feat. Kathy Brown! Tune in now and enjo… https://t.co/PRNR9hcwIZ
2018-11-16 03:55:45,@Lunaticloony #sarcasm died :) lol
2018-11-16 03:51:46,"*When someone tell me about upcoming examination*

Brain :
Don't say it
Don't say it 
Don't say it
Don't say it
Don… https://t.co/swA6UV1kvl"
2018-11-16 03:49:19,And I thought it was only us idiots in the south that didn’t know how to drive in 3” of snow. #sarcasm https://t.co/fbC6xJQUN7
2018-11-16 03:48:47,@dylanwiliam Agreed but they work together #not independent of each other
2018-11-16 03:47:55,"Well, there's a big surprise!!! #sarcasm https://t.co/EDAWRGnKdc"
2018-11-16 03:47:26,"That gonna b new trend, Rob the bank and donate 50% of it as penalty now the remaining 50% is all Hilal and jia'z..… https://t.co/qGKbuNNOdR"
2018-11-16 03:47:18,@NYCMayor @NYCSanitation Great job #sarcasm - good to know you keep forgetting Staten Island is part of NYC
2018-11-16 03:45:52,"My sincerest congratulations to the newly licensed civil engineers who worked, studied and indulge their ass off ju… https://t.co/RuszUNxaDV"
2018-11-16 03:45:26,#irony is the best plot device https://t.co/JknXHbw9Vl
2018-11-16 03:44:06,I shall definitely miss your tweets 🤣🤣 #2rupeesperson #krk #endofanera 🤣🤣 #sarcasm @kamaalrkhan https://t.co/zWKwWeSHUn
2018-11-16 03:43:00,"@MoChawkFan What makes you think that.
#Sarcasm"
2018-11-16 03:40:32,Dat face you make when can’t live low key no mo.. lol #FunWhileItLasted #Sarcasm #WeHardlyKnewYe https://t.co/lBFpmHCQx5
2018-11-16 03:40:19,I just called @Z100NewYork @bradyonair and requested my fav song ever  #8letters by @whydontwemusic 🤗🤗 Imma bout to… https://t.co/nJGU16QacX
2018-11-16 03:39:43,"Doesn't get any better then trying to talk to someone, only for them to completely stop responding to you in litera… https://t.co/su7bOyT3K5"
2018-11-16 03:38:52,"@MuslimIQ @mcspocky Bless their hearts. 

Sarcasm. It’s #sarcasm."
2018-11-16 03:38:20,Wow a big game in which Seattle gets the benefit of the doubt from the officals #shocking #not #GBvsSEA
2018-11-16 03:38:18,What? Seattle gets the call reversed? I'm shocked! Shocked I say! #sarcasm #Packers
2018-11-16 03:37:25,#Not feeling well 😶😔😢😴
2018-11-16 03:34:52,@iamAtheistGirl America is such a wonderful country. We have so much to be proud of. #sarcasm
2018-11-16 03:33:35,@RedNinetyFour If the rockets had  ariza his plus minutes would be plus 47 #sarcasm
2018-11-16 03:31:53,If the rockets had ariza and mbah a moute they would have held the warriors to 60 points 😂 #sarcasm
2018-11-16 03:26:38,C #not sorry # sweepstakes https://t.co/0LDCvRy5W5
2018-11-16 03:19:41,A flag wasn’t thrown on a Seattle player in Seattle ? That’s a shock. #sarcasm
2018-11-16 03:18:27,"#thestruggle 😂 I'd probably get further in the dating world if I actually responded to messages. 😂😂😂

#singleswag… https://t.co/hTxeY6tA8f"
2018-11-16 03:18:14,Mine has never been worse than it's been since I finished a PhD and started as a AAAS fellow #irony 😅 https://t.co/2Neyf2eLMp
2018-11-16 03:17:40,"But there was no #BlueWave. There wasn’t, God damn it!  THERE WAS NO BLUE WAVE. #snark #sarcasm https://t.co/u6KLHmFnkZ"
2018-11-16 03:16:56,"@dashkp @Swamy39 and, then be #proNation, sofor 
= #1Nation1People! 
versus the single_GOAL = #defeatBJP to… https://t.co/TNDHpHCV0H"
2018-11-16 03:16:03,"Avery burning up the screen with his promo, #MurphyBrown while #WinterStormAvery bringing the chill ... ❄️☀️@MurphyBrownCBS #irony"
2018-11-16 03:15:42,@RealSkipBayless Gee I've never heard u say that #sarcasm your act is so tired. Get some new material loser or go t… https://t.co/KOQHJM1GjB
2018-11-16 03:14:05,"@WestcoastCfb I'm confused why stanford is listed below you? When numeric data ties like this, don't you typically… https://t.co/VojnOiwcME"
2018-11-16 03:10:55,@itsCrab Gotta love skip. #not
2018-11-16 03:10:44,@LMFAOAOAAOAOA Of course #not
2018-11-16 03:09:02,@RealSaavedra @DougVanHorne Are we sure he wasn't just here seeking asylum and a better life? #Sarcasm
2018-11-16 03:02:56,#Not bad #advice @realdonaldtrump . . This man is a genius 😎🤘🤘🤘 https://t.co/MWk5iePMhs
2018-11-16 03:00:52,@LindseyThiry What a class act #SARCASM
2018-11-16 03:00:43,@Ocasio2018 You've got confidence oozing out of every tweet today. No wonder they voted for you. #sarcasm
2018-11-16 03:00:20,@RoamingMil I see no representation for Ukrainian-American bisexual agnostic young women wow I feel so oppressed an… https://t.co/SpxcGfW3br
2018-11-16 02:57:39,"@cogniktive @PAWL_WASHINGTON @jwgop Or a typo...

#irony"
2018-11-16 02:57:14,@accmomcat @TomiLahren Because people aren’t being discriminated based on their race or gender! #Sarcasm
2018-11-16 02:56:35,Deep #irony - anon zionist white supremacist trollbot abuse.  #auspol https://t.co/lgE7GthLhf
2018-11-16 02:55:46,@stonecold2050 But of course. We all know Republicans wouldn't try to suppress the vote #sarcasm
2018-11-16 02:54:27,Landing on an air control tower #irony skills gta5 https://t.co/nDbR1OwMlj
2018-11-16 02:54:26,@atlasdanced nee romba nallavan. Thank you for making my day. #not
2018-11-16 02:52:22,"@Cernovich The polished political class put us over 20 trillion in debt....man, I miss those guys.  #not"
2018-11-16 02:52:01,"#Peoples network.

#Wlos.
Reported a long existent animal house, at Darthma college.

Where professors had affairs… https://t.co/7pir8MC3OE"
2018-11-16 02:50:28,"@UrbanAchievr @TrumpsareNazis Well at least that wasn't weird.

 (#sarcasm Just in case.)"
2018-11-16 02:49:52,@kylegriffin1 We’ve all seen what happens when a Cheeto gets wet. Understandable why he  is afraid of melting!!! #sarcasm
2018-11-16 02:48:16,@chefmayispeak Not just Twitter. Unfortunately it's life... even in church where you think you are safe.  #Not.
2018-11-16 02:45:25,@Kato_Kaelin @packers 2 straight 3 and outs???? Oh no that's horrible. #sarcasm
2018-11-16 02:43:30,@GabeMaiberger @jayhazy23 @normmacdonald numbers!  I'm stunned in amazement.  #sarcasm
2018-11-16 02:43:08,"#Irony of British Royal baby born in ""luxury private"" room at $8,000 price, while avg. US mother faces far higher!?… https://t.co/wIfBeeQM60"
2018-11-16 02:43:08,Aaron Jones might sit out next year trying to reset the running back market in the NFL... #NOT
2018-11-16 02:41:39,I don’t know enough about @FLOTUS to judge her but it’s a safe bet that the #ridicule comes from the fact that her… https://t.co/QDBmxDaXqP
2018-11-16 02:41:00,"@cnni So people all over the world are dying from poverty, disease ,violence and Others get up in the morning and d… https://t.co/oiy8M3XbiO"
2018-11-16 02:39:00,"November 15 #DrawingJournal2018
Oscar, the resident fly, resting on the handle of a fly whisk #irony https://t.co/VPZdAVXgGZ"
2018-11-16 02:36:19,The #Packers are collapsing in Seattle. That never happens......... #Sarcasm
2018-11-16 02:34:00,@MichaelAvenatti I believe you feel the meaning of the word #Irony
2018-11-16 02:30:05,When you're rushing to finish reading a book on mindful parenting because it's overdue at the library. #irony
2018-11-16 02:29:20,My wind team for the event. Ranzal and his Harem of Windy Gals. Can you tel how lucky I was with this summoning sho… https://t.co/8R1zgoqOnS
2018-11-16 02:28:49,@B4DBUG5 All of those ideas threaten our very way of life ! #MAGA #realDonaldTrump #irony
2018-11-16 02:26:59,Green Bay called for a penalty on special teams ? That’s a shock. #sarcasm #Packers
2018-11-16 02:26:41,#your #not #better than #anybody we are all the #same - basedjesus
2018-11-16 02:24:38,"Oh, what cheer it is to have @Buck and @TroyAikman back on the commentator train. #Sarcasm SO WORTHLESS! #GBvsSEA #GoPackGo"
2018-11-16 02:24:13,Just met my son. Hes a keeper... #NOT
2018-11-16 02:22:08,"Evidence is mounting that #MelaniaTrump was born in Kenya and is not a legitimate First Lady.
#sarcasm"
2018-11-16 02:19:17,"@RyanPBoyer Jon Daniels, crushing it. #sarcasm"
2018-11-16 02:16:58,"@JacobAWohl @instapundit Well, in his defense, it is entirely your fault. 
#Sarcasm"
2018-11-16 02:16:33,Hypocrisy at its best🙄🙄 #DeepVeerKiShadi #irony https://t.co/CWpFRYSnbe
2018-11-16 02:15:27,Oh good Gottlieb. #sarcasm #DePaulDriven
2018-11-16 02:15:01,Wait shouldn’t that tie disqualify you from making sartorial observations? 😂 #irony https://t.co/2JTjHDL7mj
2018-11-16 02:12:08,".Go tell #BrettKavanaugh, maybe he'll care. Oh wait, he's from #Maryland. Maybe you should move there &amp; run in 2020… https://t.co/MbE5bUU3J0"
2018-11-16 02:11:58,@BNightengale @BirdsOnTheBat13 Thank goodness! This has been weighing heavily on my mind. I’ve been wholly opposed… https://t.co/9BWcsMi8CT
2018-11-16 02:09:45,It was the white vote which Democrats act like they hate which gave them the house. They actually lost ground with… https://t.co/hvqklSjhII
2018-11-16 02:09:44,"🇱🇷 TOGETHER WE STRONG 🇱🇷
                #NOT
      ⛰👑🌎👑⛰
🖕🖕🖕 https://t.co/rUQWIvcmbY"
2018-11-16 02:07:15,@MikeClayNFL @packers @Seahawks where is the 54 yard te for the packers 4th te in your projections? And you call yo… https://t.co/jythNolVtM
2018-11-16 02:06:50,@TheRealNumber6 @alexstamos ^ This. Literal whataboutism from @alexstamos #irony
